fov_id,manual_density,manual_overlap,model_density_label,model_overlap_label,model_density_score,model_overlap_score,fluorescent_present,fluorescent_confidence,fluorescent_contrast_ratio,dpc_path,fluorescent_path
186,monolayer,no rouleaux,monolayer,no rouleaux,0.4084735760387107,0.30314986248762193,False,0.0,1.1554,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-186-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-186-KTR-72502946.png
187,monolayer,no rouleaux,monolayer,no rouleaux,0.3828536679176768,0.27902832275657397,False,0.0,1.24,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-187-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-187-KTR-72502946.png
188,monolayer,no rouleaux,monolayer,no rouleaux,0.4136849999374713,0.3203663205757472,False,0.0,1.3588,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-188-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-188-KTR-72502946.png
189,slightly dense,no rouleaux,monolayer,no rouleaux,0.4319474282921027,0.33795950659442514,False,0.0,1.307,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-189-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-189-KTR-72502946.png
190,dense,heavy rouleaux,slightly dense,some rouleaux,0.5579897773115028,0.47081363190143916,False,0.0,1.3118,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-190-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-190-KTR-72502946.png
191,very dense,heavy rouleaux,very dense,heavy rouleaux,0.7109572436012117,0.6174618508368704,False,0.0,1.7415,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-191-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-191-KTR-72502946.png
192,very dense,heavy rouleaux,very dense,heavy rouleaux,0.7352853550227542,0.641330807833953,False,0.0,1.6308,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-192-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-192-KTR-72502946.png
193,very dense,heavy rouleaux,very dense,rouleaux,0.6967410913600061,0.6004182058587882,False,0.0,1.4751,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-193-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-193-KTR-72502946.png
194,dense,heavy rouleaux,dense,rouleaux,0.6721661672645853,0.5650800896130477,False,0.0,1.4466,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-194-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-194-KTR-72502946.png
195,dense,heavy rouleaux,dense,some rouleaux,0.621496269576092,0.5128016312670577,False,0.0,1.4309,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-195-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-195-KTR-72502946.png
196,dense,rouleaux,dense,some rouleaux,0.6169650000041289,0.5019513326411763,False,0.0,1.3788,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-196-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-196-KTR-72502946.png
197,dense,rouleaux,dense,rouleaux,0.6267583629384325,0.5343668403037384,False,0.0,1.3855,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-197-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-197-KTR-72502946.png
198,dense,some rouleaux,slightly dense,some rouleaux,0.5681784264046754,0.4662112384915126,True,1.0,12.8702,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-198-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-198-KTR-72502946.png
199,monolayer,no rouleaux,slightly dense,slight rouleaux,0.49615749599102354,0.40725198492428993,False,0.0,1.5787,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-199-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-199-KTR-72502946.png
200,monolayer,no rouleaux,monolayer,no rouleaux,0.421139459087334,0.3188649006282024,False,0.0,1.4843,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-200-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-200-KTR-72502946.png
201,monolayer,no rouleaux,monolayer,no rouleaux,0.38286489006796703,0.28785903940592505,False,0.0,1.3896,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-201-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-201-KTR-72502946.png
202,monolayer,no rouleaux,monolayer,no rouleaux,0.35771191751899367,0.26621934824939736,False,0.0,1.3805,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-202-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-202-KTR-72502946.png
203,monolayer,no rouleaux,monolayer,no rouleaux,0.35790401882620315,0.2657367760060819,False,0.0,1.3309,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-203-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-203-KTR-72502946.png
204,monolayer,no rouleaux,monolayer,no rouleaux,0.38116957925835154,0.28167470513051523,False,0.0,1.384,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-204-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-204-KTR-72502946.png
205,monolayer,no rouleaux,monolayer,no rouleaux,0.3831862647483998,0.28556175038419157,False,0.0,1.2834,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-205-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-205-KTR-72502946.png
206,slightly dense,slight rouleaux,monolayer,no rouleaux,0.4133592165574275,0.3210252657184815,False,0.0,1.273,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-206-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-206-KTR-72502946.png
207,dense,some rouleaux,slightly dense,slight rouleaux,0.5011761118614132,0.42608127414383246,False,0.0,1.4079,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-207-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-207-KTR-72502946.png
208,very dense,heavy rouleaux,very dense,heavy rouleaux,0.7466855987638127,0.6611890948609611,False,0.0,1.6643,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-208-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-208-KTR-72502946.png
209,very dense,heavy rouleaux,very dense,heavy rouleaux,0.7307614685811932,0.6343072210121945,False,0.0238,2.1929,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-209-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-209-KTR-72502946.png
210,very dense,heavy rouleaux,very dense,heavy rouleaux,0.7284769608206516,0.628786467356577,False,0.0,1.7399,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-210-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-210-KTR-72502946.png
211,very dense,heavy rouleaux,very dense,heavy rouleaux,0.7296107631596381,0.6446899408653465,False,0.0,1.6254,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-211-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-211-KTR-72502946.png
212,very dense,heavy rouleaux,very dense,heavy rouleaux,0.7149511042374328,0.6496406657015115,False,0.0,1.5094,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-212-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-212-KTR-72502946.png
213,very dense,heavy rouleaux,dense,rouleaux,0.6636197853573633,0.5863675514300172,False,0.0,1.3218,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-213-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-213-KTR-72502946.png
214,very dense,heavy rouleaux,very dense,heavy rouleaux,0.7122811356952756,0.6425840894728845,False,0.0,1.5929,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-214-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-214-KTR-72502946.png
215,very dense,heavy rouleaux,very dense,heavy rouleaux,0.7085790637259604,0.6411056082152978,False,0.0,1.5278,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-215-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-215-KTR-72502946.png
216,very dense,heavy rouleaux,dense,rouleaux,0.6410985340728471,0.5450448791361566,False,0.0,1.4105,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-216-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-216-KTR-72502946.png
217,monolayer,no rouleaux,monolayer,no rouleaux,0.4317755917276808,0.33194607452173924,False,0.0,1.3006,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-217-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-217-KTR-72502946.png
218,monolayer,no rouleaux,monolayer,no rouleaux,0.3996052098936673,0.2976517428814107,False,0.0,1.3551,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-218-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-218-KTR-72502946.png
219,monolayer,no rouleaux,monolayer,no rouleaux,0.40210963094730084,0.3176822537778362,False,0.0,1.6573,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-219-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-219-KTR-72502946.png
220,monolayer,no rouleaux,monolayer,no rouleaux,0.3561963169197198,0.2607745071776373,False,0.0,1.318,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-220-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-220-KTR-72502946.png
221,monolayer,no rouleaux,monolayer,no rouleaux,0.3631867882574199,0.2675544073784283,False,0.0,1.4429,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-221-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-221-KTR-72502946.png
222,monolayer,no rouleaux,monolayer,no rouleaux,0.38304272100260667,0.282840098699065,False,0.0,1.3175,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-222-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-222-KTR-72502946.png
223,monolayer,no rouleaux,monolayer,no rouleaux,0.38960772469024146,0.2922340919518354,False,0.0,1.3471,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-223-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-223-KTR-72502946.png
224,monolayer,slight rouleaux,monolayer,no rouleaux,0.4287302608696411,0.32621269674698583,False,0.0,1.4145,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-224-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-224-KTR-72502946.png
225,monolayer,no rouleaux,monolayer,no rouleaux,0.41869830390011054,0.3256016290252425,False,0.0,1.364,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-225-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-225-KTR-72502946.png
226,slightly dense,rouleaux,very dense,heavy rouleaux,0.6849627802489436,0.6883631627781781,False,0.0,1.4417,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-226-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-226-KTR-72502946.png
227,dense,heavy rouleaux,very dense,heavy rouleaux,0.6863748198304254,0.6474654974773418,False,0.0,1.6832,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-227-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-227-KTR-72502946.png
228,dense,heavy rouleaux,very dense,heavy rouleaux,0.7019919166533638,0.6657851610527336,False,0.0,2.0507,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-228-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-228-KTR-72502946.png
229,dense,heavy rouleaux,dense,rouleaux,0.6500622918625307,0.5830877145258367,False,0.0,1.3164,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-229-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-229-KTR-72502946.png
230,dense,rouleaux,dense,rouleaux,0.6671468525480874,0.6012709010582945,False,0.0,1.3085,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-230-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-230-KTR-72502946.png
231,dense,heavy rouleaux,dense,rouleaux,0.6350939281769657,0.5494461920087759,False,0.0,1.6606,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-231-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-231-KTR-72502946.png
232,dense,rouleaux,dense,rouleaux,0.6649089810241227,0.5751975827068497,False,0.0,1.5775,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-232-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-232-KTR-72502946.png
233,dense,rouleaux,dense,rouleaux,0.6302804257157668,0.5494431582969465,False,0.0,1.4555,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-233-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-233-KTR-72502946.png
234,dense,rouleaux,slightly dense,some rouleaux,0.5757932557383179,0.47782002378799343,False,0.0,1.5013,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-234-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-234-KTR-72502946.png
235,monolayer,no rouleaux,slightly dense,slight rouleaux,0.4853563108826301,0.3792511706079166,False,0.0,1.3547,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-235-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-235-KTR-72502946.png
236,monolayer,no rouleaux,monolayer,no rouleaux,0.4528668380838749,0.3446066804088868,False,0.0,1.6831,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-236-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-236-KTR-72502946.png
237,monolayer,no rouleaux,monolayer,no rouleaux,0.42362922729530195,0.3198096960855764,False,0.0,1.2497,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-237-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-237-KTR-72502946.png
238,monolayer,no rouleaux,monolayer,no rouleaux,0.4314580323858736,0.33625615933727987,False,0.0,1.2896,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-238-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-238-KTR-72502946.png
239,monolayer,no rouleaux,monolayer,no rouleaux,0.4148031258409503,0.31428982685938944,False,0.0,1.3498,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-239-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-239-KTR-72502946.png
240,monolayer,no rouleaux,monolayer,no rouleaux,0.4358062494028586,0.32677948397635187,False,0.0,1.2488,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-240-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-240-KTR-72502946.png
241,monolayer,no rouleaux,monolayer,no rouleaux,0.4327419480015809,0.3226985998680963,False,0.0,1.2401,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-241-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-241-KTR-72502946.png
242,monolayer,no rouleaux,monolayer,no rouleaux,0.4495668121553641,0.34191802285693856,False,0.0,1.245,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-242-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-242-KTR-72502946.png
243,monolayer,no rouleaux,monolayer,no rouleaux,0.42947710555884533,0.3158776548937544,False,0.0,1.2463,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-243-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-243-KTR-72502946.png
244,slightly dense,slight rouleaux,monolayer,no rouleaux,0.44665859785796425,0.33247579735565197,False,0.0,1.2718,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-244-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-244-KTR-72502946.png
245,slightly dense,slight rouleaux,monolayer,no rouleaux,0.4478347821311116,0.33640139685629794,False,0.0,1.4364,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-245-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-245-KTR-72502946.png
246,slightly dense,slight rouleaux,slightly dense,slight rouleaux,0.47548235844469716,0.36318251458831124,False,0.0,1.3194,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-246-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-246-KTR-72502946.png
247,slightly dense,slight rouleaux,slightly dense,slight rouleaux,0.5190515587756368,0.3995970427569029,False,0.0,1.3016,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-247-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-247-KTR-72502946.png
248,slightly dense,slight rouleaux,slightly dense,slight rouleaux,0.5368075092928533,0.42797566377383084,False,0.0,2.0157,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-248-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-248-KTR-72502946.png
249,slightly dense,some rouleaux,slightly dense,slight rouleaux,0.49272106050111686,0.38125587163879265,False,0.0,1.3233,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-249-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-249-KTR-72502946.png
250,slightly dense,some rouleaux,slightly dense,some rouleaux,0.582381151462847,0.4659075544972943,False,0.0,1.4322,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-250-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-250-KTR-72502946.png
251,slightly dense,slight rouleaux,slightly dense,slight rouleaux,0.5469664066627683,0.43436944750327133,False,0.0,1.3303,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-251-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-251-KTR-72502946.png
252,slightly dense,some rouleaux,slightly dense,slight rouleaux,0.5310937435662388,0.42153320853334164,False,0.0,1.4153,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-252-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-252-KTR-72502946.png
253,monolayer,no rouleaux,slightly dense,slight rouleaux,0.4732474339253212,0.37053716874391024,False,0.0,1.3501,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-253-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-253-KTR-72502946.png
254,monolayer,no rouleaux,slightly dense,slight rouleaux,0.4875807872883705,0.3846085815551343,False,0.0,1.5093,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-254-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-254-KTR-72502946.png
255,monolayer,no rouleaux,slightly dense,slight rouleaux,0.4706868650474516,0.3768240304078778,False,0.0,1.5866,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-255-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-255-KTR-72502946.png
256,monolayer,no rouleaux,monolayer,no rouleaux,0.43395984268020943,0.3345391272860843,False,0.0,1.2953,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-256-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-256-KTR-72502946.png
257,monolayer,no rouleaux,monolayer,no rouleaux,0.43749480546324154,0.3437158569314668,False,0.0,1.4069,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-257-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-257-KTR-72502946.png
258,monolayer,no rouleaux,slightly dense,slight rouleaux,0.4646945845448565,0.3583343941353184,False,0.0,1.4699,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-258-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-258-KTR-72502946.png
259,monolayer,no rouleaux,slightly dense,slight rouleaux,0.47293288843419073,0.3606080025630602,False,0.0,1.3151,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-259-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-259-KTR-72502946.png
260,monolayer,no rouleaux,slightly dense,no rouleaux,0.461112906270962,0.34845669008274194,False,0.0,1.5186,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-260-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-260-KTR-72502946.png
261,monolayer,no rouleaux,slightly dense,slight rouleaux,0.47318402888319877,0.35823201489307765,False,0.0,1.4211,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-261-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-261-KTR-72502946.png
262,monolayer,no rouleaux,slightly dense,slight rouleaux,0.47241728628884583,0.3626595549983686,False,0.0,1.3292,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-262-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-262-KTR-72502946.png
263,monolayer,no rouleaux,slightly dense,slight rouleaux,0.4766319332276501,0.3639671024838337,False,0.0,1.3087,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-263-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-263-KTR-72502946.png
264,monolayer,no rouleaux,slightly dense,no rouleaux,0.4623567672846211,0.3494702064509839,False,0.0,1.3227,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-264-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-264-KTR-72502946.png
265,monolayer,no rouleaux,slightly dense,slight rouleaux,0.48433731750871234,0.3792907841460029,False,0.0,1.4445,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-265-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-265-KTR-72502946.png
266,monolayer,no rouleaux,slightly dense,no rouleaux,0.46035836441450384,0.35082107098427995,False,0.0,1.3717,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-266-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-266-KTR-72502946.png
267,monolayer,no rouleaux,monolayer,no rouleaux,0.44861193105593705,0.33962560820048,False,0.0,1.5877,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-267-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-267-KTR-72502946.png
268,monolayer,slight rouleaux,slightly dense,slight rouleaux,0.4951616727172239,0.3810389437381163,False,0.0,1.4088,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-268-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-268-KTR-72502946.png
269,monolayer,slight rouleaux,slightly dense,slight rouleaux,0.505777186015828,0.3997030043799829,False,0.0,1.2773,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-269-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-269-KTR-72502946.png
270,monolayer,slight rouleaux,monolayer,no rouleaux,0.44658294468327087,0.3386658027525929,False,0.0,1.2598,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-270-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-270-KTR-72502946.png
271,sparser,no rouleaux,monolayer,no rouleaux,0.39957108158351123,0.33226424742665867,False,0.0,1.3448,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-271-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-271-KTR-72502946.png
272,monolayer,no rouleaux,monolayer,no rouleaux,0.41898239052875547,0.3309774259948526,False,0.0,1.3633,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-272-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-272-KTR-72502946.png
273,monolayer,no rouleaux,monolayer,no rouleaux,0.4196702686140055,0.32335149347406367,False,0.0,1.387,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-273-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-273-KTR-72502946.png
274,monolayer,no rouleaux,monolayer,no rouleaux,0.4164097479346072,0.3233096067118922,False,0.0,1.3629,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-274-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-274-KTR-72502946.png
275,monolayer,no rouleaux,monolayer,no rouleaux,0.41950935100698034,0.326844382338616,False,0.0,1.4425,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-275-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-275-KTR-72502946.png
276,monolayer,no rouleaux,slightly dense,slight rouleaux,0.4690448223560551,0.3650701758602879,False,0.0,1.3282,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-276-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-276-KTR-72502946.png
277,monolayer,no rouleaux,slightly dense,slight rouleaux,0.4813086321974053,0.3744897310891084,False,0.0,1.8825,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-277-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-277-KTR-72502946.png
278,monolayer,no rouleaux,monolayer,no rouleaux,0.44315341676672765,0.3401867733611132,False,0.0,1.3257,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-278-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-278-KTR-72502946.png
